reading_id,fault_label,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,dominant_freq_hz,tempo_bpm,sample_rate_hz,duration_sec,recording_env,ambient_noise_db
952,Healthy,-211.2758,17.0198,115.3036,9.6568,-8.5824,7.8138,12.3321,5.7328,-3.3676,4.8045,11.6119,3.7504,-2.1523,2.6888,7.6221,2.4466,-1.2601,3.3481,5.7346,2.1626,-1.5413,3.8031,4.2326,3.0463,-1.1755,3.7311,1742.32,158.32,1096.2,128.92,3000.86,241.82,0.06199,0.01106,0.0395,0.00876,4.8,963.9,22050,3.96,revving,74.2
953,Healthy,-202.4774,17.5662,110.2954,6.9199,-7.2048,8.0226,11.934,3.7033,-7.5198,7.4367,9.5374,3.5059,-1.7618,3.4443,6.6124,2.1302,-1.0235,3.6118,3.4916,3.03,1.1829,3.2181,5.6795,3.1541,0.3048,2.8045,1822.17,146.47,1052.56,136.82,3243.77,338.55,0.05996,0.01839,0.04009,0.01124,84.4,1103.2,22050,3.8,idle,67.0
954,Engine Overheating,-186.226,17.4309,108.5833,12.1802,-15.1833,9.784,12.9615,9.9692,-4.9962,6.7535,12.5876,9.9588,-4.755,4.8123,12.8559,5.8773,-1.3603,6.4833,8.8084,3.4323,-4.2397,6.1151,5.6739,3.7536,-4.0558,2.9693,2413.14,335.03,1448.13,234.17,4330.27,583.78,0.09165,0.01907,0.06907,0.01854,3727.3,1569.6,22050,4.47,idle,59.4
955,Healthy,-205.1887,12.7786,113.3961,8.1749,-5.9081,6.7216,10.9674,4.2776,-4.5306,4.6989,10.1108,3.6436,-4.7471,2.9229,6.6001,2.8603,-1.8378,2.7489,5.4792,3.9626,-1.9081,3.3756,3.1164,3.1944,0.2549,3.5278,1874.5,160.04,1049.1,114.96,3026.82,257.24,0.06325,0.0127,0.04177,0.01074,149.4,1074.6,22050,2.52,load,60.2
956,Clutch Slip,-180.2904,23.4417,112.4789,17.1346,-4.9306,6.4537,8.0393,8.5931,-8.1053,5.9448,12.0917,6.4191,-6.9898,3.716,8.7205,6.1582,-1.0423,3.6516,5.0475,4.489,-2.4717,3.4218,3.8611,3.822,-1.6554,4.0245,1922.95,198.29,1328.98,160.89,3665.24,332.71,0.08262,0.0125,0.06019,0.01306,35.9,1406.2,22050,3.36,idle,51.5
957,Engine Overheating,-182.6835,20.2477,105.3753,10.5541,-14.8272,11.1286,9.1915,9.2682,-8.0993,5.3745,15.1353,4.0635,-1.8436,7.1093,9.2133,7.0773,-7.2245,5.2513,6.8196,5.399,-1.0968,6.0062,7.8903,4.4185,-1.4568,3.6408,2427.44,220.33,1461.23,170.27,4372.86,597.47,0.10568,0.0134,0.06572,0.02136,3179.6,988.5,22050,2.66,revving,58.3
958,Clutch Slip,-172.9006,13.8455,112.1204,8.5815,-2.4768,8.7449,17.1015,5.0551,-3.6075,5.0083,12.3819,5.4768,-4.0786,5.0712,5.473,6.5675,-4.7881,6.1454,5.7343,4.5989,0.2936,2.8251,3.9922,4.9109,-1.4716,3.9585,2045.25,162.24,1281.04,130.98,3680.97,324.69,0.07448,0.01532,0.05506,0.01274,42.5,1797.2,22050,3.08,load,55.1
959,Clutch Slip,-188.2939,14.3964,104.5608,14.7928,-6.1377,9.59,17.0588,7.4074,-5.1023,5.1908,14.8812,3.9487,-2.8698,3.9186,7.4526,3.8999,-2.0334,5.3583,5.5717,4.169,-1.2911,3.7418,4.535,3.7473,2.164,3.1592,2072.76,181.17,1358.09,170.1,3684.86,353.89,0.06391,0.01874,0.05203,0.01143,33.7,1678.4,22050,3.36,idle,65.7
960,Oil Pressure Fault,-181.5224,15.8512,105.1873,18.3196,-7.2114,10.7715,14.7532,7.5126,-7.1252,5.8814,13.6892,4.124,-4.924,3.6762,7.9049,6.0137,-5.8441,4.909,9.7954,4.8383,-3.7989,4.041,6.3996,3.1637,-0.5978,5.3739,2072.8,272.77,1270.58,198.14,3721.11,337.24,0.08232,0.01597,0.06398,0.00925,1124.3,697.6,22050,4.28,load,59.6
961,Battery Fault,-198.13,15.6579,112.25,9.1172,-10.145,5.6084,14.5048,6.5955,-6.1043,4.8735,7.9749,4.2198,-2.763,3.647,9.9988,4.6874,-5.6874,3.6478,4.9646,4.3993,-0.6093,3.5635,5.9385,4.4898,-4.1228,3.6268,1850.8,172.15,1153.74,131.39,3399.55,369.13,0.07433,0.01138,0.04208,0.01261,164.6,778.0,22050,4.36,idle,53.5
962,Brake System Fault,-184.1266,10.5152,114.9564,18.2886,-8.9264,10.1294,17.2615,11.6278,-9.284,7.0337,9.5711,9.5896,-2.1673,7.794,6.5459,5.0713,-7.0383,9.1774,12.0271,6.6689,-0.6318,5.631,4.1303,7.1259,-3.6276,4.2279,2794.89,452.9,1775.95,358.74,5134.17,549.12,0.1269,0.01965,0.07132,0.02041,4010.2,327.8,22050,4.5,revving,50.4
963,Brake System Fault,-179.2736,27.173,97.3834,18.3132,-12.6371,8.9918,11.9473,10.0041,-5.9141,8.9919,11.7853,8.2822,-7.2981,5.8554,7.6671,7.6861,-4.478,7.3712,9.4412,7.6639,-2.923,6.8553,9.2219,4.8676,-0.4647,6.2501,2954.72,283.22,1634.43,212.11,5038.12,681.07,0.1195,0.03102,0.08318,0.01597,2201.6,1065.6,22050,4.09,revving,52.7
964,Clutch Slip,-197.3743,20.0616,108.3382,13.3096,-8.1813,7.0291,13.2177,6.6116,-3.2651,9.3161,11.2314,7.504,-4.3371,5.5692,6.0186,4.6207,-1.8266,6.7714,3.8759,4.9448,-3.3163,3.1803,4.5004,4.2225,-0.1159,3.9613,2101.34,207.03,1340.31,169.3,3628.23,394.89,0.07588,0.01058,0.04954,0.00817,31.2,1970.0,22050,3.19,revving,58.5
965,Brake System Fault,-188.1078,29.9784,107.1359,15.6701,-12.8212,7.9702,24.0223,5.65,-3.4597,7.6705,11.798,4.591,-5.4646,9.2443,7.6236,5.3529,-3.7695,8.3141,9.4387,4.1822,-1.5798,7.0345,6.963,5.9004,-0.0682,4.3295,2662.5,458.05,1773.33,255.86,5089.13,638.42,0.10814,0.02107,0.08021,0.01227,3721.4,882.9,22050,4.14,load,71.5
966,Clutch Slip,-199.0363,13.8241,111.0141,13.4623,-3.6936,6.1054,12.1647,6.1763,-4.0348,6.0908,11.6668,4.7778,-7.4074,4.0428,6.3257,5.1358,-5.2074,4.4833,5.1463,6.6375,-1.674,4.9886,5.6669,4.0737,-2.3075,3.9087,2046.06,223.2,1210.65,119.66,3714.68,335.56,0.07082,0.01314,0.05521,0.01189,17.9,1250.2,22050,4.21,idle,63.1
967,Clutch Slip,-193.3831,18.6433,105.1506,8.5619,-12.0861,4.8252,10.3174,6.8986,-5.8596,6.7654,11.1481,5.318,-4.2954,4.6749,6.5567,4.6835,-4.7089,5.3832,4.9062,3.8235,-1.7115,3.7757,3.5539,4.8346,-2.1984,3.9733,2051.83,251.09,1200.72,159.6,3685.33,360.48,0.06719,0.01363,0.05513,0.00567,39.0,1539.9,22050,4.46,load,50.6
968,Oil Pressure Fault,-179.9348,22.3291,117.6041,14.9305,-10.356,10.6036,15.6693,6.1088,-10.1954,4.536,12.348,6.3293,-4.7951,6.6052,9.5024,4.5703,-4.0964,5.7374,6.0482,6.7196,-1.5023,3.3575,6.1207,4.4527,-0.6408,3.2393,1967.1,221.72,1297.46,123.04,3888.88,391.28,0.09525,0.01871,0.05241,0.01044,1523.5,1571.7,22050,3.38,revving,49.7
969,Brake System Fault,-185.3893,24.9022,106.6944,18.5772,-10.5667,12.9959,18.9951,11.7152,-9.6837,7.9819,16.6791,7.0063,-5.8437,7.2038,5.7992,5.9262,-6.8644,6.6719,3.9881,5.3595,-3.913,4.8843,8.5735,3.9545,-0.4418,5.1611,2804.73,371.35,1747.06,229.31,4976.56,692.91,0.11618,0.02175,0.07711,0.01866,3494.2,1429.2,22050,3.42,load,56.9
970,Engine Overheating,-179.796,13.8379,111.5007,10.6605,-11.4905,8.4408,5.0851,10.8062,-4.0822,10.0835,14.1826,8.374,-6.1258,6.9303,6.4069,6.2561,-4.9386,5.5046,6.4134,5.0625,-4.4702,4.3484,4.8874,4.6494,-1.5759,5.439,2494.13,288.58,1521.95,277.85,4374.72,351.26,0.0904,0.02135,0.06336,0.01291,2388.6,2099.6,22050,3.38,load,67.0
971,Engine Overheating,-181.4736,22.5965,106.6258,13.559,-10.8537,8.5445,10.0788,4.5645,0.5836,10.0101,7.0679,7.8635,-3.2757,4.6732,8.8807,4.102,-3.4795,5.5748,7.4838,5.3497,-4.5912,5.5546,5.6255,4.684,-3.3886,3.6336,2675.16,321.24,1560.07,291.47,4288.5,517.48,0.09616,0.02002,0.06373,0.01693,3080.3,1112.4,22050,3.45,revving,64.9
972,Clutch Slip,-186.5188,19.7456,99.148,11.5131,-2.1239,6.601,14.8901,6.5681,-9.3334,5.5106,7.634,7.6569,-3.6392,4.5181,8.8318,5.1573,-3.0724,3.6594,7.6734,4.8912,0.202,1.7483,2.8969,3.4315,1.4086,5.3014,2090.5,259.02,1188.96,155.44,3469.87,378.02,0.0709,0.01198,0.04979,0.00873,12.8,1595.6,22050,4.45,revving,52.0
973,Oil Pressure Fault,-191.5697,17.2242,115.8715,15.7654,-5.1781,6.8477,17.222,8.3377,-6.9807,8.9785,8.2701,5.6962,-5.514,7.9985,7.2778,6.9586,-3.3657,5.5937,4.0987,5.2176,-2.3033,3.9002,3.4879,5.0656,-0.4146,5.224,2093.73,298.34,1307.18,198.37,3982.99,388.41,0.08748,0.01824,0.05948,0.01147,1381.3,1640.0,22050,2.61,revving,50.4
974,Engine Overheating,-201.8642,22.6395,109.8033,14.3749,-7.4549,8.5767,13.7086,8.6797,-3.5429,5.6249,17.2384,6.536,1.6896,4.9058,11.8671,7.0416,-2.491,6.4702,8.6558,6.0307,-2.8823,5.7863,7.8574,4.3695,-1.6007,4.7164,2358.49,299.0,1524.91,173.02,4332.43,500.7,0.09203,0.01961,0.07828,0.01074,3589.0,1628.1,22050,2.85,revving,51.5
975,Oil Pressure Fault,-181.1485,21.8654,105.5145,14.1898,-9.0096,10.4007,7.3438,7.3604,-7.9421,5.9887,12.342,6.9426,-0.8562,7.5045,10.8373,6.3741,-3.2997,5.5651,10.1029,4.9727,-1.4446,3.165,4.524,4.2374,-2.6128,4.111,2161.71,141.44,1304.31,162.86,4019.44,494.68,0.08466,0.0195,0.05413,0.00977,828.5,1029.1,22050,3.46,idle,67.2
976,Brake System Fault,-168.5626,28.3766,103.383,19.465,-7.4677,11.9875,19.8172,14.1048,-7.5306,7.3224,11.9052,7.4736,-10.1355,7.9989,12.5378,6.0563,-5.3213,5.0559,5.8694,7.3653,-3.6459,7.2824,11.1707,3.2681,-0.6586,4.3528,2573.96,323.81,1594.11,224.65,5093.73,544.4,0.12346,0.03203,0.07471,0.02765,4291.1,1652.4,22050,4.39,idle,55.7
977,Clutch Slip,-190.7442,21.4436,109.237,15.2346,-1.2505,7.6482,11.2505,6.544,-7.5404,7.8804,12.7083,6.8542,-4.7159,6.571,9.626,5.1023,-2.3609,7.4736,9.3115,3.0653,-0.0646,5.562,5.5397,2.0617,-1.5314,2.4656,2026.89,208.29,1320.72,146.1,3610.65,361.39,0.07931,0.01126,0.05374,0.01299,7.2,1161.0,22050,2.71,revving,64.1
978,Healthy,-200.7737,14.9601,109.6297,4.9338,-9.796,8.4145,11.9282,6.5873,-5.2397,6.2035,9.9569,3.4346,-2.4105,3.0906,6.7782,3.5474,-2.6668,3.5343,5.1422,3.1867,-1.9724,3.382,4.1324,2.6018,-0.3967,3.2993,1786.71,160.12,1062.05,150.32,3001.97,317.05,0.06242,0.01283,0.03972,0.00724,97.6,582.1,22050,3.26,revving,56.3
979,Battery Fault,-203.571,19.4201,109.4433,6.1198,-1.2772,6.6467,8.9824,7.2339,-4.0766,3.2852,7.9563,4.5969,-2.6072,2.3769,7.3661,4.7257,-4.358,4.1771,3.8013,5.2996,-0.6469,3.9215,9.3794,2.3419,-3.6683,4.8492,2025.93,233.94,1170.56,151.9,3529.63,332.93,0.07047,0.01535,0.04816,0.00751,163.3,436.9,22050,3.19,load,77.8
980,Brake System Fault,-180.1344,21.3591,97.9371,14.9033,-12.229,11.2476,16.4777,8.782,-10.4188,8.7888,11.6789,8.4808,-3.2096,10.6413,9.9806,3.504,-3.5704,6.3639,7.7482,7.9117,-4.4375,7.9171,6.2761,4.5723,-0.9101,4.2759,2463.83,446.95,1821.53,245.29,5240.54,886.04,0.11848,0.03145,0.08085,0.0177,3696.6,782.9,22050,3.18,idle,73.3
981,Brake System Fault,-163.6701,22.0751,100.3654,19.8315,-9.9807,10.0003,21.5261,8.9242,-11.5478,7.5873,6.3342,11.3721,-7.2484,7.7256,9.4546,5.4403,-0.7286,8.5545,6.4591,6.4298,-4.596,4.3833,3.6982,5.8831,-0.0964,2.7634,2913.5,471.84,1773.81,274.37,5447.69,778.75,0.11936,0.03089,0.07422,0.02361,3965.2,1382.3,22050,3.05,revving,48.0
982,Oil Pressure Fault,-177.1522,22.1752,105.9547,8.5444,-4.0344,9.1586,13.4325,4.8035,-5.3736,8.668,13.6869,5.237,-6.1747,6.1175,9.9951,4.6493,-0.7753,5.0933,6.6474,4.7848,0.6749,4.9475,4.6078,3.7984,-4.2652,5.1769,1992.11,260.43,1246.19,203.69,3881.29,404.59,0.08644,0.02006,0.06179,0.01016,783.9,869.3,22050,4.18,idle,70.1
983,Battery Fault,-185.6764,15.8357,116.1491,9.5096,-10.2089,6.1439,12.3756,4.1137,-5.0012,6.2778,6.3358,5.3619,-2.0701,3.2211,7.4053,5.4422,-3.6099,5.1257,2.7137,3.8967,-3.0721,4.8461,7.9521,5.1018,-2.5824,4.6084,1975.73,224.82,1174.04,132.33,3291.77,290.31,0.07343,0.009,0.04947,0.0082,152.4,943.2,22050,4.28,idle,57.5
984,Engine Overheating,-193.3742,27.2409,106.9074,10.5822,-13.6832,8.0818,16.0766,6.8049,-7.104,7.2733,12.0955,6.1636,-1.4156,5.5327,9.621,5.6844,-6.0404,7.3662,6.6445,5.8159,-2.9532,5.3518,5.9411,3.582,-4.4982,3.9516,2505.93,361.43,1355.17,196.96,4370.86,416.76,0.09399,0.01911,0.07517,0.01702,3443.1,749.2,22050,4.19,revving,68.8
985,Battery Fault,-200.3326,18.0298,113.144,9.7174,-8.4044,6.2903,11.9987,4.931,-2.5358,3.2776,7.078,5.9794,-1.6891,3.7472,5.736,4.6204,-4.3305,5.5333,4.3413,3.8838,-1.526,4.2653,6.2672,3.3062,-2.6151,4.1682,1926.55,132.17,1152.66,150.64,3429.42,303.0,0.07557,0.01204,0.05099,0.01127,98.6,481.5,22050,4.39,revving,72.6
986,Battery Fault,-193.293,14.2977,114.9434,9.645,-11.2122,8.2003,8.9334,6.2647,-4.399,5.6151,8.6698,5.585,-0.3242,4.1808,9.4825,7.688,-6.0635,3.9865,5.9174,3.6541,0.4673,1.851,6.8443,3.5717,-5.5459,5.2124,1904.87,274.17,1153.6,110.94,3251.22,283.99,0.06911,0.00989,0.05068,0.0107,173.8,1111.3,22050,3.67,idle,54.4
987,Battery Fault,-198.2539,15.4927,118.9482,10.2702,-10.5043,7.9163,11.1259,6.4391,-3.6948,5.6597,11.4423,4.3219,-2.3037,4.5065,11.0757,5.5909,-6.6729,5.147,2.4406,4.1173,-3.2236,5.0183,8.0995,3.8825,-3.9691,3.6579,1938.86,210.28,1251.98,183.65,3502.47,267.34,0.07286,0.01218,0.05119,0.00941,174.2,886.1,22050,4.41,idle,76.5
988,Brake System Fault,-183.477,16.544,108.3533,22.3891,-13.7204,8.2453,16.0245,7.2561,-4.837,6.5575,14.3043,7.607,-10.1905,9.1154,10.1232,6.5659,-1.251,6.7983,9.8173,4.89,-1.6361,6.4964,5.8996,4.8462,-1.2967,5.1988,2697.26,408.72,1630.46,360.67,4993.07,601.19,0.11364,0.02695,0.08371,0.02223,4484.5,1676.0,22050,3.72,load,72.4
989,Clutch Slip,-189.774,16.531,117.1404,18.2212,-6.3809,6.9313,12.4438,8.7859,-4.612,6.7419,8.6376,7.7738,-3.8432,4.6666,6.2289,2.7248,-2.0599,3.2805,5.6829,6.0489,-2.7868,4.3631,4.3622,3.8886,-2.2731,3.7494,2070.41,215.07,1267.42,178.12,3813.95,223.47,0.08115,0.01033,0.0479,0.01161,31.6,2240.5,22050,4.16,load,72.7
990,Clutch Slip,-197.6336,13.8129,106.8161,14.4005,-5.1638,7.5896,11.3882,7.3768,-7.4808,5.0439,9.7519,5.3146,-3.628,3.5801,5.1083,5.6921,-4.8119,6.3353,4.6462,3.9744,0.2142,4.1327,4.0293,3.5898,0.8453,3.3234,1949.38,252.78,1163.96,135.3,3631.77,244.61,0.0672,0.01746,0.05329,0.01395,16.8,2178.4,22050,4.0,idle,64.0
991,Battery Fault,-186.3004,12.0081,110.1292,12.268,-14.2145,5.1348,10.4166,5.5742,-4.2958,4.8935,7.558,6.4735,-0.7085,4.6843,5.5696,4.6344,-3.7094,4.2607,4.4239,3.1134,0.0364,3.5788,6.432,3.6112,-4.1465,3.1721,1868.95,175.76,1110.41,124.39,3417.94,287.34,0.07217,0.01487,0.05215,0.01211,162.0,497.1,22050,3.54,revving,74.9
992,Clutch Slip,-183.5089,14.821,101.6959,12.0616,-10.2292,10.1213,14.7681,6.375,-7.0891,4.2272,8.2644,5.817,-2.0074,5.4027,10.1152,5.9818,-4.7121,6.6768,4.8359,3.6135,-3.6339,3.3721,7.6239,2.6632,-1.1987,2.9874,1953.61,218.4,1268.3,125.14,3670.8,351.65,0.07956,0.01109,0.05596,0.01441,16.5,1864.7,22050,3.8,idle,65.8
993,Clutch Slip,-197.4283,12.2823,111.7598,11.7889,-3.6441,8.0152,9.2945,4.6329,-6.4442,4.8938,8.191,5.3346,-5.3173,4.6284,8.708,4.9984,-4.2998,5.8345,4.5565,4.5968,-1.3655,4.2278,5.5476,2.7371,-1.331,3.8075,2013.2,215.91,1261.89,161.91,3383.53,308.13,0.08162,0.02139,0.05221,0.00904,28.5,1986.8,22050,3.53,revving,63.5
994,Oil Pressure Fault,-185.6332,17.987,106.0197,12.4311,-3.4524,5.7962,17.2564,8.2805,-10.1016,8.5153,7.8989,5.1439,-1.3074,6.0001,7.9197,4.7366,-4.2726,5.6981,6.2751,3.9907,-2.1733,3.7431,3.8186,3.4806,-0.9715,3.8275,2210.22,286.33,1365.03,198.22,3803.71,387.25,0.08401,0.01624,0.05695,0.01212,980.2,871.3,22050,3.79,idle,71.1
995,Healthy,-190.8131,14.1212,112.5454,10.4962,-8.816,6.6116,13.1569,4.6939,-6.9164,5.1919,12.336,3.8465,-4.0944,3.6671,7.3032,2.8391,-2.0509,3.0162,5.597,2.9741,0.5832,2.2599,4.8148,3.3175,0.143,3.6439,1750.79,198.23,1025.43,104.51,3091.94,266.75,0.05912,0.01471,0.04668,0.0112,47.0,1332.6,22050,4.29,load,76.6
996,Oil Pressure Fault,-187.3243,17.4929,112.0364,15.6892,-8.1551,10.9208,16.8835,7.917,-6.9265,8.4718,12.7641,4.0891,-6.1901,6.8659,7.1285,4.326,-2.2645,6.1507,8.957,6.5819,-2.1098,3.9345,3.0447,4.4171,-0.1713,3.8917,1979.03,225.76,1319.75,204.71,3946.98,486.42,0.07614,0.01189,0.05521,0.01425,1503.8,458.4,22050,2.76,idle,50.6
997,Battery Fault,-188.8195,8.2771,112.5266,5.7849,-7.9755,7.5005,12.9953,5.3064,-4.3763,4.2337,8.1115,4.0792,-3.1473,3.0367,10.3733,4.937,-3.6145,4.0224,4.6205,3.2198,-0.1201,3.4068,5.4422,4.7769,-3.3131,3.8685,1925.0,189.2,1216.85,173.49,3339.46,288.31,0.08133,0.01225,0.0497,0.0096,183.8,734.8,22050,3.26,load,52.8
998,Healthy,-198.9096,8.7199,113.6858,9.3099,-7.3832,1.7579,9.1958,3.906,-5.4657,4.5713,12.7183,3.4439,-1.4037,3.2106,7.5377,3.2463,-1.0539,2.9336,4.1229,2.6959,-0.9491,2.5235,2.2423,3.876,-0.8242,2.4361,1769.2,177.91,1058.38,121.52,3039.88,270.06,0.05695,0.01318,0.03343,0.01251,78.6,762.0,22050,4.12,revving,51.2
999,Oil Pressure Fault,-189.4778,21.0364,111.2798,10.0883,-7.1964,7.095,14.7178,8.4244,-6.8726,6.7766,11.4231,6.0331,-5.8073,7.2355,8.3453,4.8665,-5.3355,5.5612,7.361,4.9175,-1.8534,5.0363,4.1389,4.708,-1.4147,4.0935,2009.46,211.96,1364.3,204.3,4048.23,375.2,0.07848,0.01273,0.06632,0.00988,1280.4,325.8,22050,4.23,load,70.5
1000,Battery Fault,-189.8371,13.3242,117.0166,14.0505,-6.1816,5.3374,12.7306,5.1962,-4.5173,4.7163,8.5144,4.8693,-3.3702,4.4575,10.4779,4.5989,-7.0982,4.7772,4.291,4.3364,-0.5067,3.3871,8.9824,5.3887,-1.8359,3.9165,1927.63,229.34,1255.77,92.25,3450.07,336.53,0.07956,0.01081,0.04876,0.00909,149.4,1228.9,22050,4.08,revving,51.0
1001,Oil Pressure Fault,-192.1709,20.3948,110.791,16.16,-6.4203,7.7146,12.999,6.5603,-7.074,6.7778,8.5719,5.4382,-3.2467,6.2419,5.8815,4.719,-1.2366,4.6266,5.4382,5.4688,-0.379,4.6032,4.587,3.5644,0.7668,3.265,2072.3,263.89,1422.26,160.9,3900.7,273.18,0.09391,0.01056,0.05051,0.013,804.8,461.2,22050,3.5,load,58.4
1002,Healthy,-202.9603,10.1461,108.0316,10.1259,-7.5814,7.1056,15.4811,4.6601,-2.5653,5.1455,7.9242,4.7091,-1.5262,3.5942,7.1121,2.6146,-1.8683,2.0334,5.4282,3.3021,-0.3408,2.8466,4.9875,4.301,-0.4617,3.7357,1811.78,174.28,1065.97,115.6,3153.88,217.6,0.05844,0.01066,0.04033,0.01239,62.6,715.4,22050,3.89,idle,57.7
1003,Oil Pressure Fault,-189.0652,22.1457,106.3866,16.1685,-9.6203,11.363,21.0826,5.819,-6.6807,6.5313,11.7527,6.1692,-3.5385,6.5204,6.9264,5.9212,-4.0908,5.5329,8.1127,4.2664,0.1768,3.7314,5.6905,3.602,-0.2968,3.9734,2039.05,260.1,1395.53,155.8,3771.9,285.79,0.08126,0.01359,0.04948,0.01324,1062.5,1214.8,22050,3.04,load,73.8
1004,Brake System Fault,-179.6864,16.9716,100.8575,17.3105,-10.9402,8.6991,19.1973,10.1607,-8.0334,11.588,11.1073,6.2181,-2.0442,8.5984,5.8411,4.2206,-0.7478,5.9826,9.2918,8.8703,-5.6862,7.282,6.4726,4.4714,-1.2364,6.1176,2738.17,366.98,1686.54,280.18,5137.08,532.98,0.10991,0.02776,0.07996,0.0214,3400.7,675.7,22050,3.93,revving,60.8
1005,Brake System Fault,-187.1535,25.9079,91.2756,19.2621,-16.1468,9.1311,14.9078,4.4684,-6.7006,9.9988,12.8053,11.6613,-4.2831,6.6315,13.1298,7.1914,-6.4448,5.5397,11.6222,3.9962,-5.186,5.645,8.015,4.856,-0.082,6.8095,2651.33,406.77,1793.02,320.44,4972.28,703.34,0.12373,0.02812,0.08457,0.013,2705.7,1493.1,22050,3.16,load,61.5
1006,Healthy,-198.1018,13.2078,109.9271,11.0636,-9.2011,7.6257,15.1174,4.4825,-4.0288,5.5485,9.4671,2.1526,-2.9316,3.3045,4.9416,2.7764,-0.8534,3.6319,4.1008,3.6362,-1.5135,3.8028,4.3142,2.4464,1.6164,4.1949,1853.35,211.65,1033.37,153.05,3094.66,285.92,0.05225,0.01094,0.04034,0.01501,105.1,740.7,22050,2.63,load,58.0
1007,Engine Overheating,-166.3191,18.5808,106.5664,14.3757,-10.9235,9.1705,10.6674,8.4378,1.4716,5.958,8.2585,6.6525,-5.5728,5.4875,11.5547,5.7581,-8.7871,4.96,10.4748,5.3372,-5.1569,5.9285,4.6722,4.2169,-0.3764,5.1202,2490.66,368.6,1467.5,220.02,4285.46,610.32,0.08892,0.02086,0.05927,0.01173,2856.7,865.7,22050,3.93,idle,59.2
1008,Battery Fault,-194.3081,15.7623,123.3127,9.9547,-9.5858,8.1491,12.9518,3.4298,-3.8098,5.0696,8.5599,4.0239,-1.9224,4.2819,11.4082,3.8455,-4.3355,4.7001,5.2389,4.8025,-4.1136,4.11,4.3955,3.626,-3.8268,3.4914,2065.82,236.9,1165.49,171.08,3381.44,299.15,0.07061,0.01471,0.0498,0.00895,135.3,1424.3,22050,2.88,load,74.7
1009,Oil Pressure Fault,-192.7798,21.8366,104.0362,11.4098,-9.5581,6.8443,17.9732,4.5721,-4.2701,5.8572,8.1675,5.713,-11.4171,7.3851,9.3947,5.4191,-5.2567,5.8158,7.7548,5.244,-1.1134,4.7633,6.5104,5.1293,0.1251,4.1259,2170.11,222.71,1357.42,176.16,3895.62,345.78,0.08226,0.01454,0.05977,0.01382,1196.3,723.4,22050,3.91,idle,53.7
1010,Clutch Slip,-189.369,16.3955,99.2714,10.6923,-1.465,8.4219,12.6859,8.2304,-9.713,4.8788,13.1442,4.9154,-2.3774,5.1016,8.8433,7.8886,-0.6981,5.1145,6.9745,4.7314,0.1881,4.3098,4.0554,3.3153,-0.8049,3.4611,1925.54,238.7,1256.88,158.35,3476.31,316.57,0.08001,0.0094,0.06127,0.01154,46.9,1833.2,22050,3.03,idle,67.7
1011,Healthy,-196.7111,15.4138,110.211,10.0848,-7.118,6.9235,11.575,5.5291,-6.5976,5.5731,6.4267,3.6552,-1.7915,2.3956,5.9551,2.2459,-1.5993,2.4798,3.2712,2.7516,-1.2256,2.213,0.9856,3.1099,-0.3482,3.5978,1820.97,191.02,1084.48,140.33,3103.08,297.73,0.05671,0.01363,0.0531,0.0117,81.0,816.9,22050,3.23,idle,71.4
1012,Brake System Fault,-169.2832,34.8501,102.8049,15.6664,-10.0553,8.5509,18.2362,10.1453,-3.1116,6.3161,14.49,9.396,-9.3209,7.8447,11.6139,8.0136,-4.2293,7.6762,6.0266,5.1779,-2.5545,5.9827,9.717,6.3242,-1.2308,5.576,2959.04,397.87,1764.43,277.47,4767.67,705.12,0.11445,0.0171,0.08408,0.02249,3530.5,988.6,22050,4.12,revving,73.3
1013,Engine Overheating,-174.5129,17.9879,105.373,16.7281,-11.9759,9.6769,9.3959,5.7001,-1.076,6.2046,12.8324,9.2056,-3.2218,6.3612,10.4501,5.7007,-7.5339,4.4916,7.1606,2.6217,-3.6578,5.0396,3.7199,3.2298,-3.2115,4.2224,2340.73,334.93,1510.12,259.62,4461.26,482.54,0.09215,0.02151,0.06898,0.01784,2474.8,1388.4,22050,3.23,revving,63.4
1014,Healthy,-189.2763,13.4466,112.1592,8.0292,-3.842,6.0286,13.2345,4.3124,-2.7369,3.2737,11.9567,2.852,-0.5276,4.1163,7.7138,2.4517,-1.7174,3.136,4.2508,2.5095,-0.6876,2.433,4.9348,2.5923,-1.9588,4.225,1878.87,171.27,1039.17,87.22,2960.69,308.07,0.06307,0.00896,0.04011,0.00968,100.1,923.3,22050,2.95,load,64.9
